6.666666721097448157e-04 6.666666778964775624e-04 6.666666816460617559e-04 6.666666721524044849e-04 6.666666763934164320e-04 6.666666774356606309e-04 6.666666673790597880e-04 6.666666740552460845e-04 6.666666722367567150e-04 6.666666728110210924e-04 6.666666735089683262e-04 6.666666786560635329e-04 6.666666789075510573e-04 5.546238213170161524e-01 6.666666752064337367e-04 6.666666750732957699e-04 4.333761785319604765e-01 6.666666742684906541e-04 6.666666767691396475e-04 6.666666745174597937e-04
9.090909173401813407e-04 9.090909219961158328e-04 9.090909156671646892e-04 9.090909134707706894e-04 9.090909165974544971e-04 9.090909208789837298e-04 9.090909100616309654e-04 9.090909168021790807e-04 9.090909260217363815e-04 9.090909148057631358e-04 9.827272725458092717e-01 9.090909182284234030e-04 9.090909252045971650e-04 9.090909173812719525e-04 9.090909146376517343e-04 9.090909184234960937e-04 9.090909248853833256e-04 9.090909210792479057e-04 9.090909209749265148e-04 9.090909197336678998e-04
8.711986868133231310e-01 6.410256536243103117e-04 6.410256535551568614e-04 6.410256428482000559e-04 6.410256508857053960e-04 6.410256529976579359e-04 6.410256452579384803e-04 6.410256484322978017e-04 6.410256531315777209e-04 6.410256472549344733e-04 6.410256522172160356e-04 6.410256564735782253e-04 6.410256534351997573e-04 6.410256516169588869e-04 6.410256523246425815e-04 6.410256511479256545e-04 1.172628514700895658e-01 6.410256489921682026e-04 6.410256504441933347e-04 6.410256519476194076e-04
1.351351366924862006e-03 1.351351369266288755e-03 1.351351387525557201e-03 1.351351354185041523e-03 1.351351372056959444e-03 1.351351374502622040e-03 1.351351353238108019e-03 1.351351362885448455e-03 1.351351384163635566e-03 1.351351360909507342e-03 1.351351369591754321e-03 1.351351374950878490e-03 9.743243239575619663e-01 1.351351374008308249e-03 1.351351369131166156e-03 1.351351378074338097e-03 1.351351377255629064e-03 1.351351361047256313e-03 1.351351370678405273e-03 1.351351382042469042e-03
5.555555603206207421e-04 5.555555684532161422e-04 5.555555594486377008e-04 5.555555573974244434e-04 5.555555623199589371e-04 5.555555590286701461e-04 5.555555581279960796e-04 5.555555596008677089e-04 5.555555637622046740e-04 5.555555577480337419e-04 5.555555608364359972e-04 5.555555642158457050e-04 5.555555618624785294e-04 5.555555601528994365e-04 5.555555635013054074e-04 5.555555654654342453e-04 9.894444443332691685e-01 5.555555605706943584e-04 5.555555641776122912e-04 5.555555597403905423e-04
5.050505127734873515e-04 5.050505108793898424e-04 5.050505075126464349e-04 5.050505068258976001e-04 5.050505093423343118e-04 5.050505090801543856e-04 5.050505052279165210e-04 5.050505088715530203e-04 5.050505083603112552e-04 5.050505085166102741e-04 5.050505133783666709e-04 5.050505099599337079e-04 9.904040403193868913e-01 5.050505070769736697e-04 5.050505093328737805e-04 5.050505103760600427e-04 5.050505156428912847e-04 5.050505094218796232e-04 5.050505099655802329e-04 5.050505080682050722e-04
5.555555613984730677e-04 5.555555646663716063e-04 5.555555607095686221e-04 5.555555580269813968e-04 5.555555617547254217e-04 5.555555632139661361e-04 5.555555563441643167e-04 5.555555584787444812e-04 5.555555606980846443e-04 5.555555588594664109e-04 5.555555618875531983e-04 5.555555628281058471e-04 5.555555633144898921e-04 5.555555605646554608e-04 5.555555606250679648e-04 9.894444443208602058e-01 5.555555775202564465e-04 5.555555603536903178e-04 5.555555639453464787e-04 5.555555639499630115e-04
5.555555610820836834e-04 5.555555630200928983e-04 5.555555616006626783e-04 5.555555584846268201e-04 5.555555602745754348e-04 5.555555600929250586e-04 5.555555557577142659e-04 5.555555586556759759e-04 5.555555608022657394e-04 5.555555594525466833e-04 5.555555647281467356e-04 5.555555611009778579e-04 8.824449188400764754e-01 5.555555605813714730e-04 5.555555636280191511e-04 5.555555637542770962e-04 5.555555622738307968e-04 5.555555612024896473e-04 5.555555604558333298e-04 1.075550810629753024e-01
5.208333386580494715e-04 5.208333403652973129e-04 5.208333381401450673e-04 5.208333372145554927e-04 5.208333405347079139e-04 5.208333399482474547e-04 5.208333339569011467e-04 5.208333372757043868e-04 9.901041665691768801e-01 5.208333363112610179e-04 5.208333398902236649e-04 5.208333399634118652e-04 5.208333417620106785e-04 5.208333363560739126e-04 5.208333372717467236e-04 5.208333389983658968e-04 5.208333394652636845e-04 5.208333364712352653e-04 5.208333378780343132e-04 5.208333403619330336e-04
2.958579945177505516e-04 6.414629779167940749e-01 2.958579931600066105e-04 2.958579894128026745e-04 2.958579930090356864e-04 2.958579915719501013e-04 2.958579885873166733e-04 2.958579928786243254e-04 2.958579916784056358e-04 2.958579924186325802e-04 2.958579918431557937e-04 2.057896431387440661e-01 9.472875287519655352e-02 2.958579908875085570e-04 2.958579907600291498e-04 2.958579913466887227e-04 2.958579943112241324e-04 2.958579916864774125e-04 5.328489819954002754e-02 2.958579916556579358e-04
1.282051292868225745e-03 1.282051300072297503e-03 1.282051295194617862e-03 1.282051288282941119e-03 1.282051295995780384e-03 1.282051297821589853e-03 1.282051283031716534e-03 1.282051292763609993e-03 1.282051292455671206e-03 1.282051284523767808e-03 1.282051292017073263e-03 1.282051297299858974e-03 1.282051301246854699e-03 6.803129628392995398e-01 1.282051294162351359e-03 1.282051294116800773e-03 1.282051304680821352e-03 1.282051297328672731e-03 1.282051312558919048e-03 2.966101138442790441e-01
8.064516275773048149e-04 8.064516240401478110e-04 8.064516232760511258e-04 8.064516163207808902e-04 8.064516245686517010e-04 8.064516297230425040e-04 8.064516135085560448e-04 8.064516209397233799e-04 8.064516288866803830e-04 8.064516170558139099e-04 8.064516393651458091e-04 8.064516287609233393e-04 3.490344618199617277e-02 8.064516244202968483e-04 8.064516247509874013e-04 8.064516206286659935e-04 8.064516287788824978e-04 8.064516228744615569e-04 8.064516279125888074e-04 9.505804245746151127e-01
9.809999997398340943e-01 1.000000016545758708e-03 1.000000013394660185e-03 1.000000003468417198e-03 1.000000011738791383e-03 1.000000017590838529e-03 1.000000006913451169e-03 1.000000006154938993e-03 1.000000011444166599e-03 1.000000008502013133e-03 1.000000010627117913e-03 1.000000016252254337e-03 1.000000015774474196e-03 1.000000011544892884e-03 1.000000010234092240e-03 1.000000011726422371e-03 1.000000017773630678e-03 1.000000015346185064e-03 1.000000024305536771e-03 1.000000030828316917e-03
1.515151524523418360e-03 1.515151538156723132e-03 1.515151527232168468e-03 1.515151516931202225e-03 1.515151532738067157e-03 1.515151537176793019e-03 1.515151515849593464e-03 1.515151536292115488e-03 1.515151535423762573e-03 1.515151529584942694e-03 9.712121208848936149e-01 1.515151539710644620e-03 1.515151556654220936e-03 1.515151527485324471e-03 1.515151534528438393e-03 1.515151535553352054e-03 1.515151541399451700e-03 1.515151528174831300e-03 1.515151533109599605e-03 1.515151524581631994e-03
1.063829795485356266e-03 1.063829796098203712e-03 1.063829803526024007e-03 1.063829792322918940e-03 1.063829803825240171e-03 1.063829796792247059e-03 1.063829788839644941e-03 1.063829795754663195e-03 1.063829798122331756e-03 1.063829795266627585e-03 1.063829801855035138e-03 9.797872338273360127e-01 1.063829797985269736e-03 1.063829800083542464e-03 1.063829798401375254e-03 1.063829798900636477e-03 1.063829808180195152e-03 1.063829804239993689e-03 1.063829800002494014e-03 1.063829796982033614e-03
1.470588259410793080e-03 1.470588283718899606e-03 1.470588260816697336e-03 1.470588251917555279e-03 1.470588259953332401e-03 1.470588255381131927e-03 1.470588237221705273e-03 1.470588246966522206e-03 1.470588273883866644e-03 1.470588244041047673e-03 1.470588254152918866e-03 1.470588251188035102e-03 1.470588259922902966e-03 1.470588244240172678e-03 1.470588248632179185e-03 1.470588255156405223e-03 9.720588230288126352e-01 1.470588292926459885e-03 1.470588277890577840e-03 1.470588313765884905e-03
1.162790705493261384e-03 1.162790717043779088e-03 1.162790719617782381e-03 1.162790703353399312e-03 1.162790719218133534e-03 1.162790710551706149e-03 1.162790700025102472e-03 1.162790711477147080e-03 1.162790718788164106e-03 7.339758797616867669e-01 1.162790715365194516e-03 1.162790719794268377e-03 1.162790716391212979e-03 1.162790712837682462e-03 1.162790710343640597e-03 1.162790713113045528e-03 1.162790727071970039e-03 1.162790717176190747e-03 1.162790722185019169e-03 2.450938873784665462e-01
1.041666674934437669e-03 1.041666674988765738e-03 1.041666673037082566e-03 1.041666670994277838e-03 1.041666671413640733e-03 1.041666672777287776e-03 1.041666667678683945e-03 1.041666671423092808e-03 1.041666673749047992e-03 1.041666669523588383e-03 1.041666673738143086e-03 1.041666676170201330e-03 1.041666674144266789e-03 1.041666672359930221e-03 1.041666671725591069e-03 1.041666672934358530e-03 1.041666678497428500e-03 1.041666672454231958e-03 1.041666672602616301e-03 9.802083332148533446e-01
1.000000015615131604e-03 1.000000024828833888e-03 1.000000011602427156e-03 1.000000005614509963e-03 1.000000015131911153e-03 1.000000020908992657e-03 1.000000000974051156e-03 1.000000010783289863e-03 1.000000007238310016e-03 1.000000012910275300e-03 1.461276228961893575e-01 4.548536621810778113e-01 1.000000020896142042e-03 1.000000021997832613e-03 1.000000008890417937e-03 1.000000015960349816e-03 3.820187146933097799e-01 1.000000011046304734e-03 1.000000012744418172e-03 1.000000012279740613e-03
1.612903251726121884e-03 1.612903247624623230e-03 1.612903242592877377e-03 1.612903234221611673e-03 1.612903246669887374e-03 1.612903244899010959e-03 1.612903239096195266e-03 1.612903236245743837e-03 1.612903237270205386e-03 1.612903242863785672e-03 1.612903249792568740e-03 9.693548382889964898e-01 1.612903255136167785e-03 1.612903244410803611e-03 1.612903246835725203e-03 1.612903259856405440e-03 1.612903312712681437e-03 1.612903238024057228e-03 1.612903239665993598e-03 1.612903241358926284e-03
1.351351362062475471e-03 1.351351375908881264e-03 1.351351368955229417e-03 1.351351360041740330e-03 9.743243233452414387e-01 1.351351383423452695e-03 1.351351352939990152e-03 1.351351364901033419e-03 1.351351367465386229e-03 1.351351356503248781e-03 1.351352033915160285e-03 1.351351374832363700e-03 1.351351380981637065e-03 1.351351364383577766e-03 1.351351363548858753e-03 1.351351368329166414e-03 1.351351371498314951e-03 1.351351360702239763e-03 1.351351378862342741e-03 1.351351365503550804e-03
2.500000018327624626e-03 9.524999994629939071e-01 2.500000031005724949e-03 2.500000001658596056e-03 2.500000060757267759e-03 2.500000012858724120e-03 2.500000020153222459e-03 2.500000010287806249e-03 2.500000033785710393e-03 2.500000013793530606e-03 2.500000017456255243e-03 2.500000018737445675e-03 2.500000031994561132e-03 2.500000037388655158e-03 2.500000040344221505e-03 2.500000087823756566e-03 2.500000037608998433e-03 2.500000024848451907e-03 2.500000021660584836e-03 2.500000016514905381e-03
8.064516275379719117e-04 9.846774191134626264e-01 8.064516401206233039e-04 8.064516166413433686e-04 8.064516239698918355e-04 8.064516317426133210e-04 8.064516210142865654e-04 8.064516187382715770e-04 8.064516226206934132e-04 8.064516157212776957e-04 8.064516236610686645e-04 8.064516299145008983e-04 8.064516274194893225e-04 8.064516268450636158e-04 8.064516242748145892e-04 8.064516248230555124e-04 8.064516303584150095e-04 8.064516284636393320e-04 8.064516227348699851e-04 8.064516299355394078e-04
9.090909120542906919e-04 9.827272726175730888e-01 9.090909162908434238e-04 9.090909112884614516e-04 9.090909143599916779e-04 9.090909146534465000e-04 9.090909098882708327e-04 9.090909118889010715e-04 9.090909133549654290e-04 9.090909109374834159e-04 9.090909183878090371e-04 9.090909172604482455e-04 9.090909182195655797e-04 9.090909167074297855e-04 9.090909135417884254e-04 9.090909142193133018e-04 9.090909181167779012e-04 9.090909146813688259e-04 9.090909172989499994e-04 9.090909192767895495e-04
7.042253598501445290e-04 7.042253642322347058e-04 5.751045789844951850e-01 7.042253553682447601e-04 7.042253649137470610e-04 7.042253646484489694e-04 7.042253524004145684e-04 7.042253574868706728e-04 7.042253574660985518e-04 7.042253565067088661e-04 7.042253637507028992e-04 7.042253679194981995e-04 4.122193645286140185e-01 7.042253596514947301e-04 7.042253599793679838e-04 7.042253607282679493e-04 7.042253635437154772e-04 7.042253602816734735e-04 7.042253586947056117e-04 7.042253594685009190e-04
2.173913064762583724e-03 2.173913069973107143e-03 2.173913088157371134e-03 2.173913064322971402e-03 2.173913063797201436e-03 2.173913090027704016e-03 2.173913044007743170e-03 2.173913060799666924e-03 9.586956517629533492e-01 2.173913052851574653e-03 2.173913059860999811e-03 2.173913071803636795e-03 2.173913063418281885e-03 2.173913056881598364e-03 2.173913059289903690e-03 2.173913053739598682e-03 2.173913076249448569e-03 2.173913078773141196e-03 2.173913052537764477e-03 2.173913065792347672e-03
2.083333362030013319e-03 2.083333362980640049e-03 2.083333374016522761e-03 2.083333355733252464e-03 2.083333361836716118e-03 2.083333360464209409e-03 2.083333335421051324e-03 4.411970213715916689e-01 2.083333361804266381e-03 2.083333343721861883e-03 2.083333374419739717e-03 2.083333365929405413e-03 2.083333363852801767e-03 2.083333351108495289e-03 2.083333347541445422e-03 2.083333358520508133e-03 2.083333381981420165e-03 2.083333364083431519e-03 5.213029781105277261e-01 2.083333392434857326e-03
1.562500020168926728e-03 1.562500027340889622e-03 1.562500013081115705e-03 1.562500004154798337e-03 1.562500015182720836e-03 1.562500024731263999e-03 1.562500000416213158e-03 1.562500008813514675e-03 1.562500042581851760e-03 1.562500002332676457e-03 1.562500017387036776e-03 1.562500017555114350e-03 1.562500023556695093e-03 1.562500012076698018e-03 1.562500014079289470e-03 9.703124997057192003e-01 1.562500022368204164e-03 1.562500007678451494e-03 1.562500007975503591e-03 1.562500012799868023e-03
2.500000010286804880e-03 9.524999996153327153e-01 2.500000039541898020e-03 2.500000003316252706e-03 2.500000014375786204e-03 2.500000039659065146e-03 2.500000020808361596e-03 2.500000013018772310e-03 2.500000012544487202e-03 2.500000046180987038e-03 2.500000018578133441e-03 2.500000023185598459e-03 2.500000028804453232e-03 2.500000005713603254e-03 2.500000016288906474e-03 2.500000017134839173e-03 2.500000036898997798e-03 2.500000015732444479e-03 2.500000014220264775e-03 2.500000008377900856e-03
6.329113995919032933e-04 6.329114016978657246e-04 6.329114029453921124e-04 6.329113952276280760e-04 6.329114061099286705e-04 6.329114055073346325e-04 6.329113934329315232e-04 6.329113960931381051e-04 6.329113994233318647e-04 6.329113971838943881e-04 6.329114001328091550e-04 9.879746833857576682e-01 6.329114019332853728e-04 6.329114053996652252e-04 6.329113980097575290e-04 6.329114017490799658e-04 6.329114037074031179e-04 6.329114058059446190e-04 6.329113994790710237e-04 6.329114008121947393e-04
1.785714299411162408e-03 1.785714305515726961e-03 9.660714282205349335e-01 1.785714289726535176e-03 1.785714306817709571e-03 1.785714319512276107e-03 1.785714286017362883e-03 1.785714300289203103e-03 1.785714313862618498e-03 1.785714295915277186e-03 1.785714303186850720e-03 1.785714309856880917e-03 1.785714307599263213e-03 1.785714301897120462e-03 1.785714305226783396e-03 1.785714311285606761e-03 1.785714313033559021e-03 1.785714299286348837e-03 1.785714305736606916e-03 1.785714305288053612e-03
4.464285777243183788e-04 4.464285760274536163e-04 4.464285764417939449e-04 4.464285727965632889e-04 4.464285799453412236e-04 4.464285773109393581e-04 4.464285724991315591e-04 4.464285753101797198e-04 4.464285750911538590e-04 4.464285742192241604e-04 4.464285767858884894e-04 4.464285762590444588e-04 9.915178570515122969e-01 4.464285767269594450e-04 4.464285763181746226e-04 4.464285767859654135e-04 4.464285803909501596e-04 4.464285762007343854e-04 4.464285756342419487e-04 4.464285760198011006e-04
1.219512214198308466e-03 1.219512209912000395e-03 1.219512210734112955e-03 1.219512204792179812e-03 1.219512219854872008e-03 1.219512207149546501e-03 1.219512196444730561e-03 1.219512211256616003e-03 1.219512206906217706e-03 1.219512207820945202e-03 1.219512214816376129e-03 1.219512214541735142e-03 1.219512217797913021e-03 1.219512203388016568e-03 1.219512208724187309e-03 1.219512213624863095e-03 1.219512227301362698e-03 9.768292679878208817e-01 1.219512214481433335e-03 1.219512208433878734e-03
1.666666687662031725e-03 1.666666693953385448e-03 1.666666691444194459e-03 1.666666670780977012e-03 1.666666691819850129e-03 1.666666686029197450e-03 1.666666667567466391e-03 1.666666678874394224e-03 1.666666689602094202e-03 1.666666675307617576e-03 1.666666684920118909e-03 1.666666692199486773e-03 9.683333321829916684e-01 1.666666699679676634e-03 1.666666687656095719e-03 1.666666683522978693e-03 1.666667483286963765e-03 1.666666686480432419e-03 1.666666683222880205e-03 1.666666682998268426e-03
6.024096472643120656e-04 6.024096505912848775e-04 6.024096456243493774e-04 6.024096432924101567e-04 6.024096474214860357e-04 6.024096482147337731e-04 6.024096390309670703e-04 6.024096449787060079e-04 6.024096459743160693e-04 6.024096453030994064e-04 6.024096490779179717e-04 6.024096517368025859e-04 6.024096535853170915e-04 6.024096456210036379e-04 6.024096530545800703e-04 6.024096484012116679e-04 1.941793474507803874e-01 6.024096464336794110e-04 5.455990659697921435e-02 7.410197819466342040e-01
1.000000006656279064e-03 1.000000017867862375e-03 1.000000014170710199e-03 1.000000004792384609e-03 1.000000013521102878e-03 1.000000008290296422e-03 1.000000000958539042e-03 9.809999997902000279e-01 1.000000007888421274e-03 1.000000008373876483e-03 1.000000010981479635e-03 1.000000022141549249e-03 1.000000013883855458e-03 1.000000009494831157e-03 1.000000008973640428e-03 1.000000008324147815e-03 1.000000019725781793e-03 1.000000009463792618e-03 1.000000011021800030e-03 1.000000013269638447e-03
1.250000015116664890e-03 1.250000025368969538e-03 1.250000018852113039e-03 1.250000004426212461e-03 1.250000015942828897e-03 1.250000020350958575e-03 1.250000005280989864e-03 1.250000010872906984e-03 1.250000018770478253e-03 1.250000005276128085e-03 1.250000009705699161e-03 1.250000014310019125e-03 1.250000011394973316e-03 1.250000015834576298e-03 1.250000005275044750e-03 1.250000010645296086e-03 1.250000023459238050e-03 1.250000027055724440e-03 1.250000017918747458e-03 9.762499997241425032e-01
2.890173426990669064e-04 2.890173431854983310e-04 2.890173430534075409e-04 2.890173421450881143e-04 2.890173426957141196e-04 2.890173429193635605e-04 2.890173417165322689e-04 2.890173423607283370e-04 2.890173426694359320e-04 2.890173422970521134e-04 2.890173429421798905e-04 2.890173432647584429e-04 2.890173432334404500e-04 9.945086704233258024e-01 2.890173428976987075e-04 2.890173424453038042e-04 2.890174067177727160e-04 2.890173432234094657e-04 2.890173432336553931e-04 2.890173429740273536e-04
1.000000009618157853e-03 1.000000008597494265e-03 1.000000011531216974e-03 1.000000007273701627e-03 1.000000007683858995e-03 1.000000028333964102e-03 1.000000003748503048e-03 1.000000005979859424e-03 1.000000008140786460e-03 1.000000001761613879e-03 1.000000008794548444e-03 1.000000008856335824e-03 1.000000009869443174e-03 1.000000005327199640e-03 1.000000010164439623e-03 1.000000011912579451e-03 1.000000014073797487e-03 1.000000010453990992e-03 1.000000323705504479e-03 9.809999995041730481e-01
2.000000067744770339e-03 2.000000054119698348e-03 2.000000050857451972e-03 2.000000004069517768e-03 2.000000063795478924e-03 2.000000039878960419e-03 2.000000008503972741e-03 2.000000068526584622e-03 2.000000040972414305e-03 2.000000009870816012e-03 2.000000051047120999e-03 2.000000063997618011e-03 2.000000056397210728e-03 2.000000020399062689e-03 9.619999991020690144e-01 2.000000043421742372e-03 2.000000093787731095e-03 2.000000056992371801e-03 2.000000050059557236e-03 2.000000053488995826e-03
1.219512204457580276e-03 1.219512207543208600e-03 1.219512210685391512e-03 1.219512214559939980e-03 1.219512206637857503e-03 1.219512218948260850e-03 1.219512196422413560e-03 1.219512202543359758e-03 1.219512212088114502e-03 1.219512200434864089e-03 1.219512213392090526e-03 1.219512210669427502e-03 1.219512208820686941e-03 1.219512214516846197e-03 1.219512203213626985e-03 1.219512206420804564e-03 9.768292680463236399e-01 1.219512212335939483e-03 1.219512201627292406e-03 1.219512208358513889e-03
4.807692333246014246e-04 4.807692362393847481e-04 4.807692357926538797e-04 4.807692333120440324e-04 4.807692355068180173e-04 4.807692351941956392e-04 4.807692312480796900e-04 4.807692347539675986e-04 4.807692351616747782e-04 4.807692366579819254e-04 4.807692348816807598e-04 1.330497888311463206e-01 8.582963649432783226e-01 4.807692352076596413e-04 4.807692341325380957e-04 4.807692327492496466e-04 4.807692379542855389e-04 4.807692336702963057e-04 4.807692344689641867e-04 4.807692353191343813e-04
8.928571509608664676e-04 8.928571622910344997e-04 8.928571551195934328e-04 8.928571464324693875e-04 8.928571532898783424e-04 8.928571576352277266e-04 8.928571438763144470e-04 8.928571482828335419e-04 8.928571568383084469e-04 8.928571489118963160e-04 8.928571507340780445e-04 8.928571535080413952e-04 8.928571571767370593e-04 8.928571569388030378e-04 8.928571514198316902e-04 8.928571558150388702e-04 8.928571593642891735e-04 8.928571619315836408e-04 9.830357140659544690e-01 8.928571635187712704e-04
2.272727282320073563e-03 2.272727338484625305e-03 2.272727299733093807e-03 2.272727273805072359e-03 2.272727310859008667e-03 2.272727297831932287e-03 2.272727326646939959e-03 2.272727279653155227e-03 2.272727299913003280e-03 2.272728050010805727e-03 2.272727279993854051e-03 2.272727314367182453e-03 2.272727296769924601e-03 2.272727278579437724e-03 2.272727311616580190e-03 2.272727315783916804e-03 9.568181804868753915e-01 2.272727321581484092e-03 2.272727332256477967e-03 2.272727302918025293e-03
1.351351365682164872e-03 1.351351363197868683e-03 1.351351384385547465e-03 1.351351356668166340e-03 1.351351363383385216e-03 9.743243240457307719e-01 1.351351363636103635e-03 1.351351354393609495e-03 1.351351362859081091e-03 1.351351371878418452e-03 1.351351365081473717e-03 1.351351374877790687e-03 1.351351368457441192e-03 1.351351370981455609e-03 1.351351363557492039e-03 1.351351365825389714e-03 1.351351373179744252e-03 1.351351365866135116e-03 1.351351362681278223e-03 1.351351357676396298e-03
