-3.008174363806467857e-37 2.278601921720351055e-26 1.408188306481756462e-32 -1.010924738133209531e-40 -3.232991738982358457e-39 -4.220436320047341353e-38 1.251037229995266936e-40 2.703945516761167020e-41 2.513458608714708687e-39 9.168180945517081327e-34 1.601964404416130875e-41 3.566145172259087162e-31 2.764407061341697037e-38 7.869485786849994605e-33 -1.443337418254561583e-42 -1.558397059472697467e-31 5.641868147450517954e-36 8.805560453331339204e-37 1.866629478063959143e-28 1.210117004081124514e-29 -1.255939674062795386e-33 -1.793084036416626839e-30 -2.284713449995254198e-39 1.073300344312130103e-37 -2.490174579621626496e-34 -7.092242309930574729e-33 -6.156556598343911027e-38 2.277698549882844163e-40 1.286118385043464493e-35 -2.346394869721561516e-30 2.193362620442247655e-30 1.035017968884772131e-36 -4.294567699303175680e-37 5.978667924011118529e-40 1.773097196886736681e-34 3.012791698298356702e-42 -1.764199375454210101e-29 4.070886743550689363e-35 -3.333543581068234069e-32 -4.203895392974451213e-42 -9.942416531932913021e-29 -9.671450912510807314e-39 -5.535223101339830058e-37 3.012777915225313015e-32 3.885800641572717738e-42 -5.065483193245179259e-38 2.524402587394671401e-34 5.064817244557465517e-33 3.512546097569925778e-32 -7.031670555400640782e-33 -1.066370176794222090e-35 1.307338267408255604e-30 -1.303706107413649818e-32 2.257786098704788513e-39 6.022140211209121095e-34 1.493160080686183297e-37 -2.820890548004868971e-33 -4.211611118636001631e-33 5.403510462418977516e-37 -3.598782067613057482e-31 1.251049250221390038e-34 -2.934756828678185327e-33 2.772851913669430402e-36 -1.017763074639114639e-41 1.969595797938361203e-31 2.611172448222811692e-28 -5.465064010866786577e-44 2.059343663149066064e-30 2.942726775082115849e-44 2.383042877127782620e-35 9.914130583159507784e-40 -1.493826008675037163e-32 1.061906148031337550e-33 -3.377129299022809141e-43 2.509213914685101234e-34 9.839151025969186932e-38 -4.291714767733687499e-40 1.444430124920927405e-28 3.842167570509957314e-35 9.702509708700525543e-35 2.105426840314451262e-38 7.588386737065190085e-32 -1.482433645409223979e-40 -2.255080516471421014e-36 1.137047429324054659e-37 -1.562307657875738552e-41 -1.717916344856685171e-31 -6.607099838516083292e-39 1.801306621926104885e-37 2.883724262462640831e-37 -2.893861609801818339e-35 9.762780483871238694e-37 4.235053414727275099e-33 1.756734350619143651e-28 -7.026549624463878876e-34 -4.363580589513741646e-34 -4.011542351582263157e-29 5.465064010866786577e-44 5.460860115473812125e-42 4.936557905125684497e-37
0.000000000000000000e+00 0.000000000000000000e+00 -4.203895392974451213e-45 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45 1.401298464324817071e-45 0.000000000000000000e+00 -1.401298464324817071e-45 -1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.401298464324817071e-45 1.401298464324817071e-45 4.203895392974451213e-45 1.401298464324817071e-45 0.000000000000000000e+00 -1.401298464324817071e-45 -1.401298464324817071e-45 1.401298464324817071e-45 1.401298464324817071e-45 -1.401298464324817071e-45 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 4.203895392974451213e-45 1.401298464324817071e-45 1.401298464324817071e-45 -5.605193857299268284e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.605193857299268284e-45 -5.605193857299268284e-45 0.000000000000000000e+00 7.006492321624085355e-45 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 1.401298464324817071e-45 5.605193857299268284e-45 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 -1.401298464324817071e-45 1.401298464324817071e-45 0.000000000000000000e+00 1.401298464324817071e-45 -1.401298464324817071e-45 -1.401298464324817071e-45 -1.401298464324817071e-45 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45 -1.401298464324817071e-45 1.401298464324817071e-45 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 5.605193857299268284e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.203895392974451213e-45 -1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 -9.434552999325911039e-39 0.000000000000000000e+00 -4.203895392974451213e-45 0.000000000000000000e+00 0.000000000000000000e+00 -4.203895392974451213e-45 0.000000000000000000e+00 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45
-5.360906056532908654e-36 -2.712666077364353222e-38 1.861836701986394456e-20 -1.474370641307825269e-36 -9.260245112060505936e-34 1.221704465812879844e-36 3.212664503458862661e-39 1.547734153846760455e-41 -7.784270527939040664e-35 1.304420137579827815e-34 -8.874682414784966601e-39 1.795276512056051731e-29 4.026952426949262247e-37 7.382631144633133935e-32 -1.702941971755377194e-40 1.849198006507931796e-28 3.200763210581103245e-35 1.104568548176723147e-32 8.069691726336211324e-28 1.769325960224925875e-29 -3.621744526910325292e-32 3.629926555339223825e-30 0.000000000000000000e+00 -2.230541246813469968e-36 -6.217930461146695669e-26 -7.561008885887363597e-33 9.495718671049288042e-34 7.168156201817539391e-38 2.767920419272227648e-35 -8.383329999766925775e-34 1.128965369190751329e-30 1.038049099880540554e-34 -5.768875831489104348e-37 -1.017881624489196518e-38 8.871073600403046184e-36 7.426881860921530476e-44 -1.698334497286111022e-28 8.164402442120928946e-34 -2.760742992651948324e-31 -8.760974050897329320e-40 -7.348033257629675533e-28 -5.026617030151350940e-35 -7.612255755972911275e-36 -5.310487335418867850e-32 1.459638723290052180e-39 6.622233951613893033e-36 -7.803004085446829787e-26 1.151748988777485037e-29 2.694920481181043842e-31 -1.357052538979460722e-32 -3.563496430838379302e-34 1.008878690677978914e-29 2.052364235970719782e-30 9.963645464396425195e-39 -2.836836679886750249e-32 -1.649837692528061050e-37 -3.220681723583496896e-32 1.399290842803588715e-33 4.401833747083391305e-35 -4.074648605938925950e-30 9.838431060337138999e-30 -1.366080188656982037e-32 3.518545021767706159e-35 6.866362475191603648e-44 1.854056458196038563e-30 1.684191454813627661e-27 2.031882773270984753e-42 7.258520006045067109e-30 2.236472349062408045e-42 3.043620049274058558e-34 3.535974327225427375e-38 -1.913419194745632710e-33 1.741433534631785405e-33 2.545079076718013903e-36 7.614381031392098739e-32 -1.139469438073948759e-35 -7.897970378658247479e-40 1.012660250994147091e-24 4.970801206378698962e-32 3.874256347541818586e-31 2.591426855269741509e-37 9.603632505469429576e-32 -7.676565221294926382e-40 -2.011073387940194245e-35 9.782675783156091009e-37 -8.733390667717805329e-37 -3.981820136788953329e-29 -7.457459762867378028e-37 -6.263241822484168044e-37 1.102373139603415655e-37 -2.209310408301795654e-34 -2.266318578238814911e-33 2.135495196460871954e-31 4.316317539348886382e-27 -2.356275854829382886e-33 -5.592966856381919294e-33 4.095428637722479698e-29 1.207639016555127352e-41 3.674551871271068623e-37 7.653699765774561171e-29
-5.485028366139960818e-37 -2.004031519383553045e-29 1.478137567195375208e-32 -1.921819186689056321e-37 -8.761545780670773845e-37 -3.041934222201227058e-38 4.711473722722186452e-40 3.075990259039405952e-41 -2.553663672358011350e-34 1.674109437493590917e-34 4.418167941154358991e-40 3.279373827381635481e-30 1.717040827968519189e-37 8.562674070845928284e-33 9.501181938707627441e-40 2.877302924801519293e-29 8.164243767602723467e-36 1.001095951819178994e-32 2.635214132645151368e-29 1.387895835665587625e-29 -1.115058880168652020e-33 -6.938337914372611780e-30 -5.605193857299268284e-45 2.377400375100169168e-37 1.251479388995033890e-28 -2.221958251120007148e-35 -6.501988714240539000e-35 -3.013546998170627779e-39 -3.373603354068952579e-35 -4.719497779246171595e-34 -2.994007621431382729e-31 2.060303886303645263e-36 3.233272839454302015e-38 2.471673289807006966e-39 7.143375639774419326e-38 1.064986832886860974e-43 -2.914116774761927496e-29 -2.051060436411505242e-32 -4.958713597969193380e-32 -2.816329653600017349e-41 2.688087590188075585e-28 7.408524626831121080e-37 -1.567020280663201485e-37 4.669388585654128344e-32 1.750361911788129003e-40 1.989638086305901928e-36 5.368225560816144674e-34 3.751148046694325270e-30 2.186255217193927350e-32 -2.738703931921709423e-34 9.147018603371174227e-35 2.735690574928579536e-30 -1.805801474699303003e-31 -4.203895392974451213e-45 9.928909461491417327e-34 -5.614796955675286255e-39 -4.642243555826161596e-33 -2.993992193068028186e-33 1.616041064061597966e-36 -7.333238752802542729e-31 6.639101345280396364e-31 -2.888056274829939004e-33 4.124064518079862415e-36 3.685414961174268897e-43 1.673624775662617118e-31 -1.038944337900824981e-29 1.961817850054743899e-44 5.547639700174663822e-30 1.107025786816605486e-43 1.308549994191348955e-37 3.324800610469527497e-39 -3.685994697137569883e-33 -8.870792628485660250e-23 9.206530910614048156e-43 2.154599301263077000e-32 4.263621199809272128e-37 -9.912645206787323478e-41 1.562274003395291368e-26 4.559971073554094326e-33 3.779868573968283868e-33 8.573844653971393248e-39 -1.350114624384113728e-32 -1.088430556195015163e-40 -2.961624618909674044e-36 1.213413263059162766e-37 1.075487322799432558e-38 -1.762937402334986520e-30 -5.500696228217638025e-38 4.823880952959728854e-37 3.733619628347042604e-41 3.245287759082084429e-32 -2.208741831786207491e-35 3.979497416375457328e-32 2.096213929315149892e-28 -6.964358626465687227e-34 -1.280530281198028376e-33 -4.318911742909851684e-29 7.749180507716238402e-43 -1.322953268482880873e-39 1.922923365037393418e-36
-1.926247200153221026e-36 5.794698455122234920e-39 3.722196984407019283e-32 -3.711512743773854290e-37 -1.180102656019495507e-34 1.165423162707246475e-37 6.870566370584578099e-41 4.255323046615171999e-41 7.545036121711596502e-33 9.787463282365177288e-35 -3.492809289849751440e-39 6.157088570172044451e-30 2.881825671199296423e-37 1.862581966074247368e-32 -6.595071092498319063e-41 -1.114683112828260536e-29 1.655997468749756594e-35 1.433170426704210201e-33 -5.025538448771066623e-29 1.514591181034502167e-30 -3.828801979335917125e-32 -5.277649148412262722e-30 -2.023070007228845978e-39 -8.214120127791498108e-38 -1.762226207263111908e-26 -8.368901036199322591e-35 6.292921763405766082e-34 -5.336719084519276581e-40 -4.828415940427621345e-35 -3.315555284891188309e-34 1.304270697350349762e-31 1.142105332053127227e-36 -2.742603978275574343e-38 2.457059148122563449e-39 1.740436548396479468e-36 8.688050478813865840e-44 -5.921618883261653954e-29 1.854446944792001006e-35 -9.014871466180701599e-32 -9.192517925970799985e-43 -2.622588157226923984e-28 -6.916809219907297062e-39 -2.804806776327874378e-39 4.973763452142771127e-33 4.022875657352971344e-40 3.274786351301475579e-36 -1.631014911267942794e-26 5.858249318170406968e-30 6.756759160941770930e-32 -7.400971207494663265e-34 -5.753424498498550121e-34 2.042191789977347903e-30 2.987088003405606284e-30 4.012232795516424358e-39 -2.787353510504916793e-33 -2.881712838646948989e-38 -1.292109267895612540e-32 -9.237252075216437361e-33 4.265048506373094814e-36 -1.453603806966947983e-30 4.076138192380287953e-30 -7.373044400455002769e-33 1.032886667909093000e-35 -3.363116314379560970e-44 6.874309301320610174e-31 7.648050622043153455e-30 -3.433181237595801824e-43 1.108318215288614532e-29 6.782284567332114623e-43 1.920683296395952167e-35 1.063742199590847671e-38 -2.741263479035128796e-33 1.901298745962701030e-34 7.133691658451040526e-37 3.352963041617405965e-32 8.373943486529969356e-37 -1.742178328756472072e-40 4.617294583338814040e-25 2.885310505166778395e-30 1.058974766340814163e-31 7.404084416465122892e-38 8.895624029508710054e-32 -2.527241780409807587e-41 -6.543690926059957315e-36 2.562826914132257722e-37 -1.263354643496682078e-40 -8.496411101641770691e-31 -2.709410356564279515e-37 8.892511807769834125e-37 1.970818390091102199e-39 1.115825375953785077e-32 -1.538089703040956381e-34 7.223833612780551115e-32 4.257130438076961166e-28 -1.451965295676912366e-33 -1.046048315979012181e-34 3.212611721647022689e-28 8.800154355959851205e-43 -3.161971130213448078e-39 4.103841337375133522e-36
-1.201055111008792773e-36 -2.219993079121948196e-39 2.596884487421335228e-33 -1.212515535210977715e-37 -5.834446824161418657e-35 -1.939395953586775366e-38 5.802973122554072965e-40 2.291122989171075911e-42 -1.179060414973598465e-33 -1.100996661654955773e-33 3.846424154725190378e-40 1.461243673891360260e-30 -1.053752454942553196e-37 1.926342744942466024e-34 -5.765502401618027357e-41 -8.498958068761584358e-30 -5.367467630986915752e-36 -1.601015312458369994e-31 2.007259859452832150e-30 1.225305218641771448e-31 -2.030836203042401638e-33 -7.705906761278761262e-30 0.000000000000000000e+00 6.075514463477535287e-38 1.796906932124597050e-29 9.360637839750498769e-34 -4.140234826147583859e-34 9.809089250273719496e-45 -5.699162806827379829e-35 8.129120162851990302e-34 -1.085526339029560648e-29 -1.222846454556900739e-35 1.139158704063120431e-36 1.732705551137636308e-39 -5.524789010553692041e-35 -1.064986832886860974e-42 -7.426783088608211317e-30 1.865127728679693427e-34 1.944267362386475833e-32 8.505881678451639621e-43 -1.736364271079845954e-28 1.785163159149635835e-39 9.163412172139633513e-37 5.739607425658298016e-32 4.057739963145372792e-41 2.185018642480638532e-36 2.438277691921585760e-26 6.459281507556577920e-32 -8.687881263876588827e-32 2.718294503091053614e-33 2.480663866050764531e-35 9.117393734130323473e-30 7.236890909989937019e-30 -1.617378687523703863e-41 1.340052539677868800e-33 -2.571031796900572391e-38 1.647510433975130737e-34 5.436814186818686622e-33 -7.503476610773770685e-36 1.817464024351551247e-31 -2.252340884704359457e-28 -1.183396464658896483e-32 3.406858709143314159e-36 2.802596928649634142e-44 -1.271549989249165814e-31 -2.170400795911929288e-31 3.300057883484944202e-42 -3.639383172292718963e-30 2.942726775082115849e-44 -1.283468213514492713e-35 6.642577913035859011e-39 9.094509592144179197e-33 1.786042213630796925e-34 -3.849712609857390713e-37 -1.479054158915428887e-32 3.131547371098676256e-36 -5.591741392041750040e-41 3.619406615611545480e-26 1.218331752689151773e-33 7.531105044286413867e-33 -2.959186707103768015e-38 2.257898953014256424e-32 -1.056873314778420283e-40 -6.342233981011501438e-36 1.779100077006133790e-37 9.255576356865416753e-42 5.425211117180589986e-31 -6.676075952825543763e-39 -6.017538822372717495e-38 -1.794383703044893132e-39 4.628208520619328115e-33 -9.362262926252199522e-37 3.203085748646038074e-32 1.060455931164488683e-27 -5.214021364974896100e-34 -1.841572245339405234e-33 -2.913046078083469717e-29 1.121038771459853657e-44 -3.657828999605570548e-39 1.179586196147977004e-35
-6.385400072163622546e-37 -5.783873424485325708e-39 2.132742893987856650e-32 1.072676934651321278e-37 -2.872478288493281073e-35 1.823868564162598040e-38 -2.673257080392453526e-41 -1.240149140927463108e-42 -2.553452680305588366e-35 -1.907614387827856283e-35 -1.429670554332001642e-39 2.905470703481120954e-30 1.439436651745389876e-37 1.054831692420302855e-32 -9.364877637082752485e-41 -1.114600358025962647e-29 8.731458534974418842e-36 8.532412732025534726e-32 -8.062701082120571755e-30 -1.521024990754970777e-30 -3.047311377042129015e-34 1.259116874838089141e-29 0.000000000000000000e+00 1.508590955167573891e-37 -1.139487548263379855e-31 -5.092661675157072294e-35 1.688009600794879368e-36 7.073334258372379129e-40 4.241247443436643133e-34 -3.839284450209374874e-31 -1.150679194878688690e-31 -1.167714902267741854e-38 9.390908157356050287e-39 -3.510497880364923606e-39 1.162417299028555740e-36 3.293051391163320117e-43 3.434203924740870981e-30 2.994170078424086215e-36 2.619906544282189729e-32 1.394291972003192986e-42 2.767940497542259158e-28 -1.958724343564900433e-38 -3.061411149816570556e-38 -2.583362775903826455e-32 -2.956739759725364020e-42 -3.834452581684770601e-38 -5.211566429511860218e-26 1.257304123370590037e-28 -5.017944407318426803e-32 1.045569623455288651e-34 -6.581675522200529949e-35 4.276601168517540786e-30 -4.467095200243436094e-30 -3.026804682941604873e-43 -2.963582888896224872e-34 -2.307899334385972621e-38 8.375895916352936387e-34 2.345533489501798022e-33 6.469302739242356966e-36 -5.915601029270189915e-31 2.416832842211534628e-32 1.487742384599150267e-32 4.253540370760796540e-37 -8.407790785948902426e-45 2.616305769986750898e-31 1.552293892803228151e-31 -1.681558157189780485e-44 6.149920875818470470e-30 0.000000000000000000e+00 4.521965481523212571e-37 4.124007367523293392e-39 -1.789882195516498322e-32 1.001292241008667085e-33 1.014549056481339238e-38 2.290564765529256971e-32 1.082850989284031467e-36 3.847334998727001509e-40 -6.979195717678153853e-27 4.319436644043037640e-33 -6.374902759813027889e-33 4.173836980395298157e-38 -2.778353778818227507e-32 -7.296561103739322488e-42 -1.094501541661856001e-36 1.233065745346116876e-37 1.196624810625534290e-40 -6.394624569264174785e-30 3.332220485838127403e-37 -4.177062208940788156e-38 2.021611255527483844e-39 -1.095835139428892035e-33 -3.000784530034865532e-35 4.864636434084184066e-34 -1.981082077980923981e-28 -3.133704429061168448e-36 3.888557123450464599e-35 5.682248661592410136e-30 2.242077542919707313e-44 8.291914613336954652e-39 -6.519505187188973849e-36
-1.621899136239769291e-38 0.000000000000000000e+00 5.858853943975327982e-34 -1.257792049112698285e-36 -1.401298464324817071e-45 -2.763668857310690724e-40 0.000000000000000000e+00 0.000000000000000000e+00 3.024252750282253662e-37 -2.925380700026942898e-35 1.121038771459853657e-44 7.285996105040735323e-32 -1.401298464324817071e-45 1.355541571857060697e-35 -3.923663726078774295e-40 5.398631432636279082e-36 0.000000000000000000e+00 0.000000000000000000e+00 -1.749829840987159455e-31 -2.253198821504440049e-35 -2.783781694169144823e-39 4.381930699178550660e-37 1.311951674239466734e-40 2.836592429394154204e-39 -5.244223763773855460e-34 5.180600422608848711e-42 -1.310021105345166434e-38 9.484954902490746060e-40 -2.173911659382319452e-37 -1.910538889203007513e-34 1.836785044595681468e-33 -1.603277981596588959e-38 -2.024876280949360667e-42 -3.783505853677006091e-44 0.000000000000000000e+00 -2.087934711843977436e-43 6.167114541493519929e-42 1.674733945772395772e-37 -2.292935260090285504e-33 3.699427945817517067e-43 2.863516177217592908e-34 7.816676906899310439e-37 1.401298464324817071e-45 -1.333217779734060158e-39 0.000000000000000000e+00 6.791142567288681803e-37 -6.036649215151344479e-36 4.020565644860501169e-37 3.394465394142423048e-34 -6.389360477935435917e-41 1.063483385369680735e-36 1.029954371278740547e-42 -2.201602998595535027e-38 -1.557347061312028700e-40 -1.498408447902526894e-41 -2.011816179261853372e-40 3.103285086839156177e-37 -8.099795472839250772e-38 1.634754788481331595e-41 5.092318619356385236e-42 -6.349172359017371623e-38 2.263223921473508825e-37 -1.334328773998127732e-36 0.000000000000000000e+00 -3.753635775611458291e-39 -1.566508323141676498e-31 0.000000000000000000e+00 -1.684179888413535838e-34 0.000000000000000000e+00 2.522337235784670728e-44 -1.961817850054743899e-44 2.804162528708698556e-33 -1.119383400768365178e-36 5.703284749802005479e-42 8.528654162307177388e-34 -1.063943257894508996e-37 0.000000000000000000e+00 -2.789516743371376278e-31 0.000000000000000000e+00 0.000000000000000000e+00 1.591875055472992193e-42 5.740102801965307160e-37 3.012791698298356702e-43 8.079985596708783698e-38 1.309582358795986334e-38 0.000000000000000000e+00 5.982602770098942616e-38 0.000000000000000000e+00 1.511427071155490174e-38 -1.084377160257109198e-38 -1.327998128740610214e-24 1.047991167646715858e-35 1.173363256117742326e-40 3.363116314379560970e-44 8.407790785948902426e-45 0.000000000000000000e+00 -2.355205672833779775e-35 1.888322551104429347e-29 0.000000000000000000e+00 2.203241957279409333e-39
-4.633253242443575163e-40 0.000000000000000000e+00 8.202001070890305072e-36 0.000000000000000000e+00 -3.519641352844643037e-40 6.032870148611202454e-40 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.541428310757298778e-44 0.000000000000000000e+00 0.000000000000000000e+00 2.197311662178386707e-39 -1.401298464324817071e-45 1.766418005842940788e-32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.298516455174186903e-41 1.794657788253507718e-32 -1.723597111119524997e-43 0.000000000000000000e+00 0.000000000000000000e+00 4.069090480706403811e-41 0.000000000000000000e+00 1.401298464324817071e-45 -1.529808743891117395e-39 0.000000000000000000e+00 3.923635700109487799e-44 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.259249130466290944e-36 -1.401298464324817071e-45 -4.203895392974451213e-45 -1.024400891607041875e-19 -1.401298464324817071e-45 -1.401298464324817071e-45 -1.227915773944821854e-34 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45 7.986113469057285598e-35 8.941074059405773010e-35 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401298464324817071e-45 7.055306833888533222e-37 -2.662467082217152435e-44 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.759632622168409128e-38 0.000000000000000000e+00 1.401298464324817071e-45 2.831146919886785746e-34 -1.401298464324817071e-45 0.000000000000000000e+00 1.633915694871077129e-32 1.401298464324817071e-45 -1.764963441786393597e-40 0.000000000000000000e+00 -1.034838243948931687e-36 5.641067097985983601e-41 5.605193857299268284e-45 3.536080825908716061e-38 5.328255241794754686e-39 0.000000000000000000e+00 1.275433393049242907e-25 0.000000000000000000e+00 -1.401298464324817071e-45 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 8.008140463923464597e-41 0.000000000000000000e+00 -1.401298464324817071e-45 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00 -9.404674513469577290e-41 4.778427763347626212e-43 0.000000000000000000e+00 0.000000000000000000e+00 1.388360275603706035e-39 -1.096081645810228665e-40 0.000000000000000000e+00 1.401298464324817071e-45 0.000000000000000000e+00 0.000000000000000000e+00
3.964249533501013972e-39 -2.522337235784670728e-44 -1.358038923380707070e-37 4.122059562657881896e-40 3.825005812165432706e-36 -5.360387015581722741e-41 1.589072458544342558e-42 -6.796297551975362794e-43 -7.938432479452056561e-36 -3.531258498267078067e-35 1.261168617892335364e-44 -2.555977519111589787e-31 -4.186010620674273572e-39 -7.933687167174017859e-36 8.341929758125636023e-42 -3.163527307455555961e-31 -8.622610513153159758e-37 -1.668163089117360986e-37 2.735469770069721077e-30 -6.845508984428853637e-32 2.242230678609550764e-34 -4.780245108551080237e-31 3.643376007244524384e-44 -5.963049051327754118e-39 1.800662286865904889e-33 1.152746232071824158e-38 -4.746565150969685667e-37 7.076557244840326208e-43 -1.768158312601952463e-36 1.909502109499272617e-37 -1.046291628983294994e-30 -6.391712417277958690e-37 6.462960036398089689e-38 -2.189697006323245651e-40 -2.462129830693630659e-37 -9.248569864543792668e-44 -3.246915598352782518e-34 -2.620985598447679479e-36 9.890189779601285072e-34 1.269576408678284266e-42 5.903156305676904522e-33 8.516111157241210785e-41 1.357349680718044266e-38 8.459952027631384163e-33 -1.470302682607836654e-27 7.592083739477711810e-38 -4.149377035440815610e-38 -1.980682267196630213e-34 -1.050465979869745806e-32 4.177733555116295621e-34 5.305833816163070166e-36 -2.736103426177003585e-33 -6.060376911857859243e-32 -3.643376007244524384e-44 9.276162843815200356e-35 0.000000000000000000e+00 -3.658201744997080949e-39 7.492846652093483202e-34 -1.851255401219515832e-41 4.596050080853501238e-32 3.713852443884119569e-33 -2.103751933952915816e-34 -6.443972105894856979e-37 0.000000000000000000e+00 -2.027291499827497030e-32 -3.944780742376464152e-30 0.000000000000000000e+00 -1.184705230681743247e-32 -5.044674471569341455e-44 -1.004730998920893840e-41 -3.156606959692012678e-40 1.095516378421727648e-33 1.565250384650820668e-41 -7.987401246651457304e-43 -1.591429251536330244e-33 4.013643454654490865e-37 2.615943973201568508e-41 -9.071398897884117326e-27 -5.010500589341844667e-34 2.287479496934531562e-33 -1.789458138942791400e-40 3.049647327681277718e-36 4.203895392974451213e-45 -1.461139373815497627e-38 -7.772526140131889855e-39 3.517259145455290848e-43 3.971294816795419406e-31 1.375099788235800291e-39 -8.167392429200122758e-39 -7.118568172800784224e-40 0.000000000000000000e+00 8.995559485304458209e-37 2.263584555162132374e-35 -1.372701602573864481e-29 5.149015155222967334e-39 9.489078419403806839e-36 4.629950632634605516e-31 0.000000000000000000e+00 -1.917312610827787709e-40 -3.141781221939456114e-40
