1.072011250012734444e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.717293767086049222e-03 0.000000000000000000e+00 8.634255101089664819e-02 0.000000000000000000e+00 1.169219131023511125e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.759044034391084893e-02 0.000000000000000000e+00 1.809999122449801453e-03 1.481201488809773259e-01 1.405561654784800811e-04 1.545149034915336769e-02
0.000000000000000000e+00 5.050397657444750249e-02 8.417615855748517006e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.146150504029218586e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.784221485908808025e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.327297312312878924e-02 1.304225343999018509e-02 0.000000000000000000e+00 5.587551922381655059e-03 6.867397477176935029e-03 5.327066116321823794e-03 1.954791361093976762e-02
6.274134672725206925e-03 6.147179492707654375e-02 3.029494874622051109e-02 2.849518609271253222e-01 1.179987727658628888e-02 2.037543388498545566e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.420443759126828812e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.744036529017991000e-02 5.630652487893282945e-03 3.153179463922254483e-02 2.629248238630977827e-02 1.184566609025119663e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.512255567234174758e-01 0.000000000000000000e+00 1.134718448927534012e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.909724527082593271e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.675889788824674289e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.050328084864608550e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.561103658987410985e-03 1.869724105672634640e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.436838016187879596e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.472776472574072307e-03 8.956214104134524456e-04 0.000000000000000000e+00 1.848792241323176516e-02
2.370295470532453319e-01 2.140547611611494719e-02 5.694082342408222051e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.122978957458475001e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.673118587565103298e-03 1.923962772501412863e-03 1.271885473350120067e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.564812986700596653e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.404530401501525069e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.009370953068515875e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.769903704802291478e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.116299758971598610e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.703017650951025266e-03 8.312299102571758802e-03 0.000000000000000000e+00 5.094805233474148645e-04 1.101233525911794742e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.173908132022891321e-02 9.742757247646174901e-02 0.000000000000000000e+00 1.060670355533394234e-02 7.325004420073459588e-02 6.032182093710370709e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.496394079540840055e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.053948511724833170e-01 2.614033187328235197e-01 1.099583842841607432e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.570693078597118139e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.316664561517706406e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.860105499295285125e-01 0.000000000000000000e+00 3.924995640207941394e-02 0.000000000000000000e+00 1.368614338618538793e-03 0.000000000000000000e+00 3.946859537297242766e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
