  -7.3022083e-02  -1.9445870e-02   7.4911077e-02  -2.3436460e-02  -2.7136310e-03  -7.9581797e-02   7.4316509e-02   1.5381393e-01  -4.8481544e-02   2.7199312e-02  -4.3011763e-02   1.1648711e-01   1.4802347e-01  -1.2942093e-01   1.2585435e-02  -1.1621831e-02  -1.3807931e-02  -1.2307467e-01   1.2236898e-01   1.9663692e-01   6.9640759e-02
  -4.6765534e-03  -7.6088080e-02  -7.4738365e-02   1.1471923e-02  -4.4392306e-02   3.8657039e-03  -3.7600320e-03  -1.4551939e-01  -3.2723992e-02  -9.2624594e-03   1.1836686e-02   2.2188858e-02  -6.7416369e-04  -6.5689117e-03   2.0314240e-02   3.1405473e-02   5.8064969e-02  -2.1830649e-02  -4.8432996e-02   5.4537935e-02   1.0072119e-02
  -1.5088127e-02   8.1613851e-02  -1.4674946e-02   4.1309020e-02   1.7614518e-02  -4.6975765e-02   3.4092184e-02   3.4162520e-02  -2.0492048e-02  -4.1260235e-02  -2.8482879e-02  -7.4171281e-02   6.6946855e-02   3.7119749e-03  -5.3135655e-04  -2.3207763e-02  -1.0288781e-02  -1.6024108e-02   3.8208610e-02   1.6735987e-01   2.7754177e-02
  -4.8666785e-02  -3.7767383e-02   1.3207095e-02   6.3578577e-02   8.0182367e-02   4.8980776e-02   4.8821557e-02  -3.7574337e-02  -3.6204645e-02  -3.6725996e-02   9.9424890e-02   2.5017379e-02  -3.8340945e-02   8.4421943e-02  -6.4228381e-02   9.2714860e-03  -3.8154293e-03  -4.6561960e-02  -1.5792486e-02   6.9514501e-03  -1.1251020e-01
   2.7048975e-02   4.5502354e-02   4.8413885e-02   5.3009249e-02   4.9082985e-02   4.9315362e-02  -5.1515534e-02  -4.8795451e-02   7.9085528e-03  -3.6670623e-02   4.8519882e-02  -3.9037004e-02   5.7239558e-02  -5.0051113e-02   2.0682826e-02  -2.6812737e-01   1.6471373e-01  -1.0157404e-01   1.4460714e-02   4.8618119e-03   5.4734320e-02
  -1.2100189e-01  -1.3783838e-02   7.9141962e-02   1.8062295e-02  -4.7214003e-02  -1.1286228e-01  -7.7292829e-02   1.3445795e-01   1.2829561e-02   3.8082009e-02   9.3564432e-03   5.0860702e-02   1.0502162e-01  -1.6940991e-01   1.4857305e-02  -2.8928351e-03   6.1123353e-02  -1.9970598e-01   2.1800751e-02   9.5547569e-02   1.5862074e-01
  -2.7153121e-02   9.2034735e-03   3.3359263e-02   2.5900368e-02  -1.3351013e-02  -2.5830664e-02  -3.2058281e-02  -4.3479917e-02   2.5006817e-02  -6.8165227e-03  -2.6610159e-02   1.4257363e-01   1.4018072e-02   6.1992254e-02  -2.7225372e-02  -5.2531255e-02  -5.5261633e-02  -2.2077344e-01   5.4160173e-02   5.8330466e-02   2.0253705e-01
  -5.1129544e-02   4.1092175e-02   8.3702951e-03   4.3671972e-02   4.6432894e-02  -8.2547057e-02   3.0200123e-02   1.8530228e-02  -5.5867992e-02  -1.0103670e-02  -3.3602254e-03   3.9597409e-02   1.4313662e-01  -3.4939608e-02  -8.9796116e-03   2.1167169e-02  -7.9447066e-02  -9.0408518e-02   8.1403774e-02   2.6192805e-01   1.5607697e-01
  -1.1647374e-01  -2.8618291e-02  -3.3909381e-02  -3.6732352e-02   1.4080867e-01   9.0421747e-02   4.7198067e-03  -5.0671428e-02   1.8536518e-01   9.5841600e-02   4.5431745e-04  -2.2972486e-01  -4.9031377e-02  -2.5440794e-01   2.1818590e-02   7.9225296e-02   2.4568257e-03  -1.0083840e-01  -1.8843089e-02   8.0239901e-02   3.2135842e-02
  -2.1288344e-02   9.6319193e-03   3.5257922e-02   2.2110890e-02  -5.4574495e-02  -2.8856870e-02  -6.6408128e-02  -2.3190759e-02   9.8922239e-02   5.3714477e-02  -1.0786193e-02  -7.2389032e-03  -7.6751987e-02  -3.3442672e-02   4.2472427e-02   4.5848163e-02   2.5357118e-02  -1.0844802e-02  -4.5064793e-02   4.6779483e-02   8.7749559e-02
  -2.3807750e-02  -2.2178175e-02  -4.7055243e-03  -1.9696593e-03   1.5560346e-01   2.0977009e-02  -2.2635026e-02  -4.1328577e-02  -2.9116152e-03   1.9968244e-02   1.9756310e-01   3.3135697e-02  -9.8593213e-02   2.0288736e-02  -2.8830421e-02  -1.6523834e-01   8.3645900e-03  -8.7915023e-02   1.0503409e-01  -6.3036801e-02  -1.0481051e-02
  -1.0292596e-01   7.8745888e-02  -2.1631436e-02   3.9853632e-02   1.4405412e-02   1.9179473e-02  -4.8294751e-02   5.7091718e-03   1.5105316e-02  -9.4704172e-02   6.6111227e-02   3.5872749e-02  -2.1523150e-02   6.9306156e-02  -2.5996839e-02   4.4112188e-02   4.7553740e-02  -6.4080634e-02   5.2000113e-02   7.2102340e-02  -2.1680378e-02
  -6.6252363e-02  -3.9198440e-02  -4.4078858e-02  -1.9343764e-02  -1.0449367e-02  -4.9904809e-02   2.4472731e-02  -7.5999444e-02   8.4386176e-02  -4.1310472e-02  -5.1897295e-02  -2.7038325e-02   6.5513656e-02   5.0566480e-03   2.2322480e-02  -1.8403132e-02  -5.8817183e-02  -1.9117299e-02  -3.1540836e-02  -6.8467304e-02  -9.1156357e-02
  -1.1424592e-02  -7.1251542e-02  -7.8567235e-02  -4.9718232e-02   2.6763410e-01   2.7906964e-01   9.5547941e-02   2.9629858e-03   1.0761630e-01   9.3869854e-03  -3.8871949e-02  -3.0634177e-01   2.4885958e-03  -1.7973533e-01   1.0263808e-02   6.6297150e-02  -1.3443450e-01  -1.8876402e-02   1.8375331e-01   2.8687574e-01   8.2909901e-03
   5.1316631e-03   1.4745219e-02  -6.8608897e-02  -6.0736023e-03   8.2403439e-02   1.2492877e-04   9.4080231e-03  -8.1509946e-02   4.3834756e-02   4.0378433e-02   1.1126891e-01   9.6511903e-02  -3.7315710e-02   1.9684912e-02   8.1763917e-03  -5.9372193e-02  -8.2082416e-02  -1.6158927e-01   7.0228301e-02  -6.4273323e-02  -2.8337527e-02
   2.3946311e-02  -1.1194645e-01  -3.7921316e-02   2.6935451e-02  -1.1709420e-02   7.2551393e-02   4.4998848e-03   1.4911443e-01  -3.7685570e-02   7.0589519e-02   1.2619434e-01   7.4483470e-02  -1.1069254e-01   1.6859756e-02   3.0259907e-02   1.2494553e-02  -8.2822455e-02  -1.0066933e-01   9.9715861e-02  -1.6915423e-01   6.2095485e-02
  -1.1453982e-01  -6.9678222e-02   5.3076525e-02  -1.4374101e-02  -2.5046863e-02  -8.2577615e-02  -4.8227766e-02   1.2574961e-01  -1.0184178e-01  -5.9554776e-02  -3.3057998e-02   1.8653423e-01   1.2990331e-01  -2.7403229e-02  -3.5023281e-03  -1.5870255e-02  -1.3343712e-02  -9.7359879e-02   1.0802654e-01   1.6125238e-01   1.3854495e-01
  -6.0261104e-02   1.1894154e-01   2.1350844e-02  -4.7285521e-02   4.7753113e-02   4.6230959e-02   1.8762046e-02  -2.9030826e-02   5.3148711e-02   1.8840208e-02   3.8428373e-02   4.3232575e-02  -1.1714634e-01  -3.0588780e-02   7.5894909e-02  -9.0238613e-02  -5.4667004e-03  -1.5134900e-01   6.2156333e-02  -6.1467013e-02  -1.0426457e-02
  -2.9205335e-02  -4.4396226e-02   1.0204663e-02   4.0070387e-02   2.7799355e-02   5.5393325e-02  -4.7115122e-02  -1.1379206e-01  -1.4925759e-02  -2.8119609e-02   5.7342696e-02   1.2923680e-02  -2.6361405e-04   5.2623963e-02  -4.2784953e-02   6.5046866e-02   3.2742334e-02  -5.9997589e-02  -1.2789601e-01   5.5271521e-03   5.7453568e-02
   3.0577842e-02   1.9621663e-02  -1.6584419e-02   2.9052055e-02   4.5099536e-02  -5.6781007e-03  -2.1300246e-02  -4.4054656e-02   4.2497339e-03  -5.5792799e-02  -4.5420383e-02  -1.3233875e-01   3.6566403e-02   2.6363903e-02   5.2043723e-02  -2.0648558e-01   1.8514912e-01  -5.5279673e-02  -1.3492982e-03  -3.4061909e-02   4.1661321e-02
   1.9184352e-02  -9.9935407e-02   1.4346342e-02   1.4146180e-02  -1.0910742e-01   4.2749515e-02   4.3232407e-02  -3.0217822e-02   1.0174414e-01  -6.0168083e-02  -2.5565886e-02   2.5774076e-02   1.4654879e-02   2.9693549e-02   4.8760363e-02  -4.8822367e-02  -4.5316018e-02  -1.3411468e-01   4.6215516e-02  -1.1192761e-01   6.2463091e-02
  -8.9032062e-02   8.2785571e-03  -3.3264693e-02  -7.5840866e-02   2.7230719e-02   6.2439216e-02   4.0406003e-02  -1.4902916e-01  -3.4518488e-02   7.6961666e-04   3.6688732e-02  -2.6659395e-02  -5.2675142e-02  -1.6264731e-02  -6.2086104e-02   7.3687032e-02   1.6220162e-01  -8.6507960e-02  -9.0409763e-02   4.8127707e-02  -8.2584326e-03
   5.7960079e-02   1.5296247e-02   6.2441664e-02  -6.9589009e-02   1.4663130e-03   5.5337802e-02  -5.5989634e-02  -3.9556177e-02  -5.5874347e-02  -6.2803462e-02  -7.8256513e-02  -7.6527362e-02   3.7138839e-02  -5.2958437e-02   1.4373107e-02  -2.1296721e-01   3.0297434e-01  -7.0033651e-02   6.2305688e-02  -1.1238832e-03   5.4160438e-02
  -4.9503733e-02  -5.3764029e-02  -5.6845627e-02   8.3013006e-03   4.9395184e-02   1.9573616e-02   4.4493352e-02  -1.4819905e-01   3.4321049e-02  -1.6835112e-02   1.5368008e-02   6.7960637e-02  -1.5643217e-02   4.1819700e-02  -4.9229960e-02  -3.9992096e-02  -6.2561080e-02  -1.2303660e-01  -5.9090740e-02  -5.9708710e-02   6.4528338e-02
  -1.1386153e-01  -1.1691666e-01   8.1602929e-02  -1.8867519e-02  -4.9748329e-02  -1.0081143e-01   7.1859480e-02   2.3379440e-02  -5.7903661e-02   3.6341962e-02  -3.6260749e-03   1.4946835e-01   8.3167442e-02  -2.6227992e-02  -5.8266143e-02   1.8591593e-02   2.4814857e-02  -2.0712542e-01   1.1158674e-01   3.3648488e-02   3.0024625e-02
   2.1392548e-02  -2.6814467e-02   6.2524628e-02   6.1772185e-02   3.4384849e-02   1.1547481e-01  -4.9875561e-02  -3.8988492e-02  -7.0445207e-02  -9.2193361e-02   4.2714999e-02  -4.6103705e-02   7.2548986e-03  -8.9957664e-03  -9.6196965e-03  -2.0330855e-01   1.4125844e-01   1.3612727e-02   2.1196610e-02  -3.5377219e-02  -5.9357744e-03
  -8.1701803e-02  -1.1196183e-02  -2.6868736e-02   6.2477542e-02   9.6438269e-02   9.6512906e-04  -1.1404720e-01   1.2762299e-01  -1.0271472e-01  -4.4097362e-02  -1.6883243e-02   1.6678992e-02   1.2987646e-01   1.9854233e-02  -1.3766559e-02   3.6591010e-02  -6.8391293e-02  -7.8835384e-02   1.9142360e-01   2.7092068e-01   1.7600483e-01
  -6.9432477e-02  -4.7075810e-03  -1.7273128e-02   2.3326718e-02   7.2053617e-02   7.9906783e-02  -2.2599257e-02   4.5469286e-02  -3.5459636e-02  -1.5966736e-01  -7.8083327e-03  -4.0520947e-02   2.3447194e-02   4.2780239e-02  -3.7964510e-02   2.8149009e-02  -2.1484378e-02  -2.1831147e-02   1.5925822e-01   7.8478168e-02   1.3521931e-02
  -4.3981190e-02   8.4696690e-03  -1.5983933e-03   3.6612610e-02  -6.4226624e-02  -1.4373713e-01   9.6075922e-03   5.4723747e-02   4.9646074e-03   1.9374042e-02   5.3372500e-03   5.3942127e-02   1.6647979e-01  -2.8956331e-02   4.4763282e-02   2.0225499e-02  -5.8960537e-02  -2.8587262e-02   2.3387262e-01   2.7934930e-01   1.0677598e-01
   1.6433250e-02  -3.4493916e-02  -9.5396320e-02   9.7831345e-03  -3.2314471e-02   5.9297544e-03   7.0234466e-03  -1.0280064e-01   2.7800215e-02   4.4733357e-03  -9.9359672e-03   3.6216862e-02   5.3745435e-02   5.2151816e-02   6.1909336e-03  -3.5056470e-02   1.2093915e-01  -5.0472593e-02   5.8878184e-02  -1.1791520e-02   1.8024666e-02
   6.3883875e-03   5.5623528e-03  -6.8739658e-02  -5.9890705e-02   4.8499779e-02   7.9491757e-02   2.7483288e-02   2.7461747e-02  -7.9633350e-02  -1.5600512e-02  -2.3835824e-02   3.1081695e-02  -4.0246908e-02  -4.5757762e-03  -7.5327566e-02   1.1596199e-01   4.8885235e-02   1.9947067e-02  -7.6803080e-02  -5.1863670e-02   1.7659950e-02
  -7.8411318e-02  -3.5206583e-02   2.0870711e-02  -3.8007017e-02  -2.8457975e-02   1.3174563e-01  -2.1958601e-01  -1.0357398e-01  -6.6190115e-02   1.8207618e-01  -6.5426627e-02   5.2399401e-02  -4.0051335e-03   4.3582292e-02  -9.7324078e-02  -6.6862095e-02  -1.0414668e-01  -5.6380141e-03   2.0139770e-02  -1.5033593e-02  -1.3042939e-01
   9.7401085e-02   4.9646851e-02  -3.8107357e-02  -1.1491073e-02  -4.5419236e-02   3.4520010e-03  -1.4365653e-01   3.4370072e-02  -4.9521718e-02  -2.5698559e-02  -2.4445033e-02  -1.4190347e-01  -4.2399009e-02   5.1021636e-02   1.6631006e-02   6.5952352e-02  -1.8266219e-02   2.8515299e-02   1.3305006e-01   1.9456786e-01   1.0780929e-01
  -1.7040202e-02  -4.5711652e-02   5.7539459e-02   6.0586938e-02   5.3126407e-02   3.5424892e-02  -1.2218525e-02  -6.8800432e-02  -4.8274882e-02  -2.3245807e-02   6.8617884e-02  -1.3945796e-02   6.7443653e-02   4.7175612e-02  -2.3326667e-02   7.3181854e-02   1.6947653e-02  -5.1118561e-02  -1.8828845e-01   3.3791733e-02   3.7118321e-02
   9.8987484e-02  -1.3333519e-01   4.9650808e-02  -2.4757115e-02  -3.7710997e-02  -4.4125389e-02   5.2775482e-02   7.8130899e-02   1.8025724e-01  -3.3920540e-02  -2.1645333e-03   1.4502687e-02   7.7143690e-02   4.7062814e-02  -7.8471348e-02  -1.0883075e-02   2.3822390e-02  -3.8648055e-02  -2.4865527e-02   1.1775725e-03  -5.0187912e-02
   7.0619479e-02  -3.1141031e-02   4.1935742e-04   2.5745952e-02   3.2432420e-03  -6.5785003e-02  -1.1564176e-01   3.4530155e-02   6.2248689e-02   7.3828618e-02  -8.3621958e-02  -9.0939615e-02  -6.6484358e-02  -2.1475602e-02   5.6350818e-02  -8.4960990e-02   2.8633075e-01  -8.8391440e-03   1.7869525e-02  -4.2207924e-02   8.8852809e-02
   2.1786860e-02  -1.3368091e-03   5.5792075e-02  -3.1742134e-02   3.6354686e-02  -8.4420855e-03  -9.9901284e-02   1.9289028e-02  -3.0178327e-02  -5.5386579e-03  -2.4339645e-02  -4.4573604e-02  -2.1535716e-02  -7.1609754e-03   1.9650483e-02  -5.8283910e-02   1.0304125e-01  -3.3790467e-02  -6.6205120e-02   3.1971360e-02   1.2855941e-01
  -1.1771441e-02  -1.3403212e-05  -2.5983668e-02   2.0699937e-02  -3.4396927e-03   1.5193134e-01   6.5673402e-02   2.3052773e-02  -8.4352200e-03  -2.6503071e-02   6.4759842e-02   1.1511328e-02  -3.4042918e-02   1.4304763e-01  -1.0501024e-01   1.0130717e-01   8.6466263e-02  -6.0965964e-02  -9.1051024e-02  -3.1424591e-03   1.6948433e-02
  -7.6217616e-04  -2.7235505e-02  -3.5243280e-02  -4.0697263e-02  -1.3083389e-02   3.6237324e-02   8.1866999e-03  -5.4182608e-02   8.6831922e-02  -6.2197322e-02  -2.1964316e-02  -1.1018404e-04  -3.7901583e-02  -2.1853374e-02  -5.9284021e-03  -1.4431298e-02  -1.5499605e-03  -1.5736086e-02   3.4163418e-02   9.5763540e-05  -6.2512818e-02
  -4.4504496e-02  -1.2050233e-02   1.6445710e-02   2.1936998e-02   1.0569263e-01   1.2578486e-01  -7.6420442e-03   4.0319170e-02  -4.7293050e-02  -1.0082272e-01  -3.0563455e-02  -1.0459303e-01   7.7023987e-03   5.7063433e-02  -1.7420586e-03   3.4243138e-02  -8.5950337e-02   1.7137560e-02   2.1786224e-01   1.8732545e-01   3.2475325e-02
   9.9455025e-02  -1.8425589e-01   4.4776021e-02  -2.9153258e-03   1.5559279e-02  -5.4000231e-02   1.1740787e-02   6.1995112e-02   8.5103480e-02   8.6503007e-02   1.9777900e-02  -4.5080534e-02   1.3655048e-01   9.9508661e-02  -1.2649078e-01  -2.6873310e-02  -4.4333577e-02   2.7423587e-02  -4.4058435e-02  -3.3145870e-02  -7.3236955e-02
   2.8177733e-02   7.6645057e-02  -7.9856892e-02   1.1927080e-02   5.7880565e-02   6.1148118e-02  -6.8161215e-02  -1.2229855e-02   2.0677049e-02   1.7710988e-02   3.6410159e-02   8.4087423e-02  -1.4961320e-01   3.6650528e-02   6.8481627e-03  -6.7198176e-02  -1.0996123e-01  -1.3347279e-01   7.0647677e-03  -8.0038483e-02   1.4263423e-01
  -4.8079423e-02  -5.5176095e-02   3.2946285e-02   4.3900315e-02  -2.6349256e-02  -6.6751061e-02   1.3308459e-02   2.4189149e-02   8.7072384e-02  -7.8637638e-03  -6.8674140e-02   1.1811771e-01   6.1212875e-02   1.3704194e-01  -6.1863712e-02  -3.3000416e-03  -1.1454312e-02  -1.6942325e-01   8.7982549e-02   5.2716220e-02   1.4801861e-01
  -7.8081942e-03   8.3668048e-02  -1.2235433e-02  -1.3524834e-02   5.2320162e-02   2.4946464e-02  -4.0584476e-02   4.1005678e-03   5.3529669e-02  -2.4498485e-02  -2.3250655e-02   1.2137113e-02  -1.7479889e-01   6.1227897e-02  -2.3584565e-03  -1.9613893e-02  -4.5271811e-02  -5.7410451e-02  -7.7834744e-02  -2.7747180e-02   1.1744592e-01
  -8.3667963e-03   3.6737381e-02  -3.1769914e-02   3.4161549e-02   4.3397200e-02   8.8403347e-02   6.9855112e-02  -4.1562655e-02   2.1716643e-02  -2.3382975e-02   1.2852348e-01  -6.1707379e-03   1.4347040e-02   9.9238009e-02  -1.0879306e-01   1.0198327e-01   5.5531730e-02  -6.6775965e-02  -1.3956182e-01   4.5328136e-02  -3.1496059e-03
  -9.8046075e-02  -2.8111667e-02  -7.1958735e-02  -4.5805673e-02   7.1431232e-02   6.0346582e-02   5.5115881e-03   6.2832597e-02  -6.5097742e-03  -6.1215808e-02   6.6923311e-03  -2.8145728e-02   3.7555642e-03  -3.2040773e-03   1.7153996e-02  -1.3139946e-02  -5.0373971e-02  -8.6239283e-03   1.7437870e-01   2.1961021e-01   4.3565165e-02
