   3.0376793e-02   3.1567442e-02  -2.7201151e-02  -1.0643179e-01   2.0017929e-03   5.8853765e-03   2.0728590e-02   9.7410093e-02   7.3059776e-02  -2.4989662e-02  -9.8407351e-02  -2.5346454e-02  -3.5068865e-02   7.9815852e-02   1.0415356e-01  -4.0377390e-02   1.7856084e-01  -3.0267274e-02  -7.7970229e-02  -2.2273590e-01  -8.6112003e-02
   1.4596930e-01   6.8017478e-02   5.0380705e-03  -3.0854512e-02   1.3588663e-02   1.6534558e-02  -2.0833265e-03   4.3569933e-02  -1.7567131e-02   2.7949458e-02  -1.7078822e-01   5.9641849e-02  -6.4043450e-02   1.3770943e-02   1.9707986e-01  -5.4896124e-02   3.7900337e-02  -6.1715749e-02   1.7255498e-02  -2.1539965e-02  -1.2931916e-01
  -3.5127341e-02  -2.3529224e-02   8.3722513e-03   4.0524848e-02  -3.5390849e-02   3.7304929e-02  -1.0954150e-02   7.0484194e-03  -9.0868791e-02   1.1686969e-01   2.5190945e-02  -4.4486623e-02  -3.6073195e-02  -1.0031786e-02   3.0817146e-03  -9.7413558e-03   3.8336327e-03  -1.2029076e-02   4.4575100e-02   4.5339851e-02  -8.5205945e-02
   5.6730547e-02   8.6445981e-02   1.0151790e-03  -6.8273214e-02  -6.4721394e-02   7.6976040e-02   4.3770090e-02   9.0607753e-02  -1.1586568e-01  -5.4182895e-02  -7.0523571e-02  -1.1402102e-01  -1.3418569e-01   5.5740253e-02   1.1995980e-02  -1.2378056e-01   5.6803145e-02  -5.0037861e-02   1.3002126e-01  -4.4494001e-02  -2.1806880e-01
   1.1371803e-01   1.6626876e-02  -2.3413296e-02  -1.2303613e-02  -3.7184892e-02   5.7292400e-02  -2.5889228e-02  -2.4967498e-02  -5.5994418e-02   4.0193147e-02  -3.8585333e-02   6.8558729e-02  -2.8298492e-02   1.9157313e-02   8.8681520e-02  -7.3006607e-02  -6.0719468e-02  -8.7586356e-02   1.0033425e-01  -2.1906576e-04  -8.2270043e-02
   4.6512790e-02  -3.5448308e-02  -4.0303915e-02  -5.9137902e-03   1.8869455e-02   9.5033142e-03   4.3575867e-02  -7.0898555e-03   5.4212285e-02   4.1192075e-02  -2.0978821e-02   2.1434868e-02  -3.1422476e-02   4.0813741e-02   6.8447803e-03  -7.5456669e-02   4.6003811e-02  -3.0810668e-03  -1.8233473e-01   8.3154423e-02   7.9225756e-04
  -3.1557895e-02   1.0684663e-02  -2.4713958e-02   3.9025271e-02  -1.6502539e-03   1.0890926e-02  -3.2866717e-02  -6.0702931e-02   3.8226590e-02   1.1777075e-01  -6.7897940e-02  -4.1360556e-02  -4.2464081e-02  -3.9943034e-02   7.1144655e-02   6.6645463e-02   1.3703124e-01  -7.9229682e-02   1.1321527e-02   6.4883411e-02   1.5130297e-01
   1.0984372e-03  -2.4116888e-02   1.3793627e-02   3.0440594e-02  -5.6433079e-02   5.5665175e-02  -8.3514210e-02   1.7563703e-02   1.0036135e-02   3.9440926e-02   4.2901473e-02   2.4449232e-02  -2.6054049e-02   6.3138563e-02   6.1052214e-02   3.0920102e-03   1.5566616e-01   1.0444142e-01   4.2451587e-02   6.4778561e-02  -1.8555305e-01
  -7.8564280e-03   3.5546951e-02   1.9875976e-02  -1.8725845e-02  -1.5839794e-02   4.0485780e-02  -4.9798219e-03  -6.1264831e-03  -1.1350294e-02   7.1972685e-02  -3.4479565e-02  -9.2057647e-03   3.6721380e-03  -9.0441282e-02   7.2416343e-02   1.2474403e-01   1.6849622e-01  -1.3128691e-01   2.2061588e-02   9.8753462e-02   1.3760917e-01
   2.8817793e-02  -5.4026911e-03  -6.4831949e-03  -9.1035199e-02  -1.1791625e-02   1.3346091e-02   5.8705797e-02  -2.1684446e-02   5.1166060e-02   3.1172708e-02   1.1791968e-02  -8.4129231e-02  -6.7588701e-02  -6.7334017e-03   2.6021618e-02  -1.9200107e-02   1.5363605e-01  -1.7835219e-02  -1.0828120e-01  -3.2759607e-01  -3.8371708e-02
